snapshot,SE-N hydro,SE-S hydro,NO-N hydro,NO-S hydro,FI hydro
2025-07-31 00:00:00,8795921.485715492,10330775.439555611,34226022.99660398,41570336.18643257,1369977.9904099505
2025-07-31 03:00:00,8790956.096542425,10334247.359004695,34217295.488593586,41557830.47310504,1369259.4905507702
2025-07-31 06:00:00,8805757.176354332,10317774.279424617,34207152.61253244,41546746.684448875,1366265.2618305394
2025-07-31 09:00:00,8813939.27937834,10321246.1988737,34197293.670947835,41531407.077817485,1364006.9251242804
2025-07-31 12:00:00,8819751.645204334,10324718.118322784,34187080.65708611,41516127.64164069,1361383.8068415753
2025-07-31 15:00:00,8812075.219082555,10328190.037771868,34176160.52792769,41500716.90342529,1359163.76320939
2025-07-31 18:00:00,8803583.818429269,10331661.957220951,34166429.64160929,41485566.495652854,1358699.9318707522
2025-07-31 21:00:00,8798491.283042187,10335133.876670035,34160612.345265426,41472325.85492243,1360331.6949283571
2025-08-01 00:00:00,8792826.755024564,10338612.253172008,34160290.865588225,41460771.109470546,1362614.9117108874
2025-08-01 03:00:00,8785309.882305704,10342090.62967398,34159576.581626415,41448353.56850972,1362504.6566927205
2025-08-01 06:00:00,8774635.400695847,10345569.006175954,34154591.755579814,41435728.20467751,1360797.0898073176
2025-08-01 09:00:00,8766691.916044809,10349047.382677926,34147105.01095996,41430627.38063616,1360528.7060738117
2025-08-01 12:00:00,8766699.487582097,10352525.7591799,34139892.766744465,41416092.370740995,1359860.2747853142
2025-08-01 15:00:00,8756025.005972238,10356004.135681871,34133863.1066657,41400931.12403323,1358338.7992007213
2025-08-01 18:00:00,8745350.524362382,10344267.986591421,34129328.149625786,41408076.49788091,1352648.058561561
2025-08-01 21:00:00,8739014.807381012,10347746.363093393,34125317.12866255,41395693.72427822,1356263.9552799829
2025-08-02 00:00:00,8735295.696270688,10351231.391950332,34120587.07044944,41384895.36214121,1360175.155295693
2025-08-02 03:00:00,8750146.642052809,10336917.920839403,34114189.179202445,41374516.52449067,1361822.8727237983
2025-08-02 06:00:00,8747286.18363185,10340402.94969634,34105559.36997193,41362812.19266646,1361015.8083190147
2025-08-02 09:00:00,8762137.129413972,10343887.978553278,34096538.17182163,41376910.74312127,1364927.0083347247
2025-08-02 12:00:00,8776988.075196093,10332861.0444665,34087801.96044486,41405838.891963474,1368838.208350435
2025-08-02 15:00:00,8769522.656941785,10336346.073323436,34078930.34572748,41392134.94224475,1368198.2487815723
2025-08-02 18:00:00,8759795.980579738,10339831.102180375,34070279.45987968,41379580.04203933,1367651.5004978012
2025-08-02 21:00:00,8749146.926361859,10332480.292448007,34062029.88474544,41390133.51312489,1363543.817679966
2025-08-03 00:00:00,8738524.280815016,10322027.000009349,34057664.9583056,41401277.88034807,1367457.4383978785
2025-08-03 03:00:00,8742748.019170938,10325518.874493664,34053504.99299538,41430254.334624395,1371371.0591157912
2025-08-03 06:00:00,8757625.373624096,10329010.748977982,34053393.74813219,41445324.39251133,1375284.6798337037
2025-08-03 09:00:00,8772502.728077253,10332502.623462297,34050407.596231826,41460836.869855344,1379198.3005516161
2025-08-03 12:00:00,8787380.082530411,10335994.497946614,34049650.20048839,41477312.4507671,1383111.9212695288
2025-08-03 15:00:00,8777274.853827292,10339486.37243093,34046932.27858553,41474637.23439239,1380851.1997908382
2025-08-03 18:00:00,8792152.20828045,10324966.168133525,34044441.978468515,41460515.34195627,1378483.0463332976
2025-08-03 21:00:00,8791102.470252557,10328458.04261784,34042931.8859027,41448325.71900635,1380047.2444187081
2025-08-04 00:00:00,8788311.417786187,10331956.95392251,34040926.77094592,41437509.99219517,1383147.8765129154
2025-08-04 03:00:00,8780929.418091483,10335455.86522718,34037647.823165715,41424778.57285943,1383204.5320278606
2025-08-04 06:00:00,8770334.154669276,10338954.776531849,34033721.9851619,41414661.73399462,1381341.9045037297
2025-08-04 09:00:00,8767140.019502921,10342453.687836519,34028626.08703089,41442306.08117987,1381305.72203111
2025-08-04 12:00:00,8782044.756080713,10345952.599141188,34023962.58306887,41450981.45170208,1385222.2165392886
2025-08-04 15:00:00,8784601.045659717,10349451.510445857,34027263.59829242,41437811.49366828,1384552.951122984
2025-08-04 18:00:00,8791859.973723179,10352950.421750525,34037553.176506616,41425531.59935161,1385813.1733936553
2025-08-04 21:00:00,8805840.159577725,10356449.333055194,34042592.17988978,41454557.70551641,1389729.667901834
2025-08-05 00:00:00,8820773.243619837,10359955.470243694,34047357.70201406,41483634.795311145,1393649.4637174802
2025-08-05 03:00:00,8835706.327661948,10357257.031059297,34052282.271901146,41471726.05247941,1396785.7968693692
2025-08-05 06:00:00,8845632.515268562,10360763.168247795,34055697.36227697,41500803.14227414,1400705.5926850154
2025-08-05 09:00:00,8860565.599310674,10364269.305436295,34055561.94079922,41523083.1328583,1404625.3885006616
2025-08-05 12:00:00,8875498.683352785,10367775.442624794,34057032.6551826,41544709.52091313,1408545.1843163078
2025-08-05 15:00:00,8882587.367736334,10371281.579813294,34057806.919231616,41573786.61070787,1412464.9801319537
2025-08-05 18:00:00,8877071.079538163,10374787.717001792,34058470.61383479,41584244.129488826,1414826.214064904
2025-08-05 21:00:00,8892004.163580274,10378293.854190292,34058886.17823208,41574569.1050648,1418746.0098805502
2025-08-06 00:00:00,8906966.552026425,10381807.404146375,34059606.534962185,41568030.41792767,1422669.510319878
2025-08-06 03:00:00,8921928.940472573,10385320.954102457,34060438.682995684,41565831.63652151,1420798.1183394394
2025-08-06 06:00:00,8936891.328918722,10388834.50405854,34063150.65413844,41583846.78114502,1424721.6187787675
2025-08-06 09:00:00,8951853.71736487,10392348.054014621,34060216.910010554,41604957.52371058,1428645.1192180954
2025-08-06 12:00:00,8966816.10581102,10395861.603970705,34056821.0394853,41628790.04396095,1432568.6196574233
2025-08-06 15:00:00,8981778.494257169,10399375.153926786,34060823.4964102,41620842.026684746,1436492.1200967513
2025-08-06 18:00:00,8991937.125239607,10402888.70388287,34065406.94752151,41606279.675062224,1440415.6205360792
2025-08-06 21:00:00,8998400.737733468,10406402.25383895,34064259.712917835,41594547.219431385,1444339.1209754073
2025-08-07 00:00:00,9013393.378839845,10401409.18200553,34063511.5841965,41581500.99366847,1448266.706497083
2025-08-07 03:00:00,9004150.793235682,10395214.969861578,34065335.248036616,41587955.55480181,1452194.2920187586
2025-08-07 06:00:00,9006143.613807704,10398736.11723898,34070001.752676345,41570627.61596594,1456121.8775404345
2025-08-07 09:00:00,9021136.254914083,10402257.264616381,34067614.42115585,41587002.31477143,1460049.4630621101
2025-08-07 12:00:00,9036128.896020459,10405778.411993783,34064698.550987445,41602791.50479073,1463977.048583786
2025-08-07 15:00:00,9025621.537126837,10409299.559371185,34064914.28870746,41595296.88788937,1464889.9296263042
2025-08-07 18:00:00,9040614.178233214,10391820.706748586,34067058.80206513,41580028.22300448,1464350.3113899461
2025-08-07 21:00:00,9039388.209772803,10395341.854125986,34068419.3236419,41567346.91957215,1467260.8397030607
2025-08-08 00:00:00,9039435.857988901,10398870.781298164,34066625.85679951,41555120.77042972,1470260.153567215
2025-08-08 03:00:00,9035562.019578598,10402399.70847034,34065188.50625182,41541386.06683299,1470083.2696420623
2025-08-08 06:00:00,9050585.85263688,10387831.430114841,34061821.78755787,41524795.19096799,1468255.4412736061
2025-08-08 09:00:00,9065609.68569516,10391360.357287018,34057252.373952605,41535684.30330302,1472187.4707889282
2025-08-08 12:00:00,9080633.51875344,10394889.284459196,34051055.2345645,41548605.133060046,1476119.5003042503
2025-08-08 15:00:00,9070157.35181172,10398418.211631373,34045440.556344956,41552284.68153087,1473565.2164800283
2025-08-08 18:00:00,9070397.095926428,10401947.13880355,34042539.680286184,41537817.7884482,1472820.0740189392
2025-08-08 21:00:00,9060479.223697467,10405476.065975728,34041316.38486166,41537750.949600495,1475655.1712657115
2025-08-09 00:00:00,9061858.926101863,10409012.952985713,34040406.870455176,41525912.75786656,1479591.9834097496
2025-08-09 03:00:00,9060588.035408318,10412549.839995699,34039074.09196739,41514531.61933793,1482039.5559426409
2025-08-09 06:00:00,9075643.990467329,10416086.727005685,34038348.562730126,41524433.2969733,1485976.3680866791
2025-08-09 09:00:00,9090699.945526337,10419623.61401567,34034206.58959043,41540956.66765636,1489913.1802307172
2025-08-09 12:00:00,9105755.900585348,10423160.501025656,34029671.01802086,41556647.99443377,1493849.9923747554
2025-08-09 15:00:00,9112957.199208902,10426697.388035644,34025749.67097309,41542934.42520366,1492142.533448168
2025-08-09 18:00:00,9111644.08018637,10430234.27504563,34023655.08700799,41529526.32323195,1492025.5714620326
2025-08-09 21:00:00,9101200.035245381,10433771.162055615,34020160.78666552,41533051.99356369,1495884.815042612
2025-08-10 00:00:00,9107819.543485923,10437316.186566072,34017869.13181127,41522869.581388175,1499773.4504204984
2025-08-10 03:00:00,9110736.575009191,10440861.21107653,34017790.22781233,41517774.25948314,1502391.1881813298
2025-08-10 06:00:00,9125825.572599314,10444406.235586986,34021689.78017561,41537299.776384,1506333.1025402134
2025-08-10 09:00:00,9140914.570189439,10447951.260097444,34021346.814041875,41554612.28360695,1510275.0168990968
2025-08-10 12:00:00,9144619.270322777,10451496.2846079,34022364.137346424,41583963.72535079,1514216.9312579804
2025-08-10 15:00:00,9159708.2679129,10455041.309118357,34021771.1499921,41568839.944740556,1512150.2066787758
2025-08-10 18:00:00,9149888.297935503,10458586.333628815,34023051.13716064,41561608.858317316,1510670.4643421199
2025-08-10 21:00:00,9140409.516974717,10462131.35813927,34026794.07022316,41559159.66722984,1513423.4937419782
2025-08-11 00:00:00,9142367.932776984,10465684.695382813,34028735.99425139,41545776.10537947,1517370.8120324437
2025-08-11 03:00:00,9157490.883637391,10450057.731807556,34028110.39455222,41530847.90664979,1518419.9915871653
2025-08-11 06:00:00,9147113.834497798,10453611.069051098,34024070.985647224,41515556.69346331,1516424.6453061597
2025-08-11 09:00:00,9140943.65565024,10457164.406294638,34018157.20269072,41543259.37911141,1520371.9635966255
2025-08-11 12:00:00,9156066.606510647,10460717.74353818,34011109.993632525,41551559.81197105,1524319.281887091
2025-08-11 15:00:00,9169426.476660864,10443271.080781722,34005639.422335625,41535315.1794123,1523912.0717984233
2025-08-11 18:00:00,9161941.634227367,10446824.418025263,34001147.67207324,41527304.10973076,1518259.390088889
2025-08-11 21:00:00,9157620.266646484,10450377.755268805,33996220.117249526,41524818.32955273,1513394.7804375747
2025-08-12 00:00:00,9147278.071455257,10453939.577998655,33989954.99489576,41521574.59876493,1516769.7008169813
2025-08-12 03:00:00,9136935.876264028,10457501.400728503,33984618.23396791,41511931.157792374,1517113.5368286606
2025-08-12 06:00:00,9127135.084600251,10461063.223458353,33980528.53333579,41501492.78787409,1511466.5440268195
2025-08-12 09:00:00,9122482.700138863,10464625.046188202,33976175.87513705,41528376.97768718,1515419.5512249786
2025-08-12 12:00:00,9137640.504947636,10468186.868918052,33969983.71623968,41535789.83289804,1519372.5584231378
2025-08-12 15:00:00,9127298.309756408,10468526.10228691,33962062.16913507,41518601.02679673,1519442.132536411
2025-08-12 18:00:00,9116956.11456518,10472087.92501676,33954050.62416926,41501700.2127262,1517041.030206571
2025-08-12 21:00:00,9129559.591713656,10454649.747746611,33946914.66698277,41487779.87262787,1520216.3230175981
2025-08-13 00:00:00,9120802.002498744,10458220.226187658,33940156.6537027,41475651.953129515,1523314.2877263082
2025-08-13 03:00:00,9129280.284924231,10440790.704628706,33933341.11105323,41461765.71150444,1523490.4195421292
2025-08-13 06:00:00,9118973.834031474,10444361.183069754,33926846.37296262,41449077.41421178,1522775.669888387
2025-08-13 09:00:00,9110399.258967282,10447931.661510803,33921028.82458706,41477888.06381115,1526734.6353054543
2025-08-13 12:00:00,9113600.301966915,10451502.13995185,33916288.23442839,41472501.69599818,1527419.38038927
2025-08-13 15:00:00,9106793.718673717,10455072.618392898,33913620.89603796,41456469.09726504,1526356.5497534468
2025-08-13 18:00:00,9113320.524875542,10437643.096833946,33912751.30745627,41440976.199160494,1526108.0991058939
2025-08-13 21:00:00,9103014.073982785,10421658.91056034,33910114.302496985,41450387.554051004,1528400.6970396207
2025-08-14 00:00:00,9095556.844706926,10425238.212360652,33907763.28833473,41440280.29001693,1531703.3189035025
2025-08-14 03:00:00,9085287.01787094,10412570.119698463,33905288.46011373,41450593.36227219,1526819.5410345045
2025-08-14 06:00:00,9075017.191034952,10416149.421498775,33901290.5045648,41438146.9469885,1521184.7193379488
2025-08-14 09:00:00,9066974.670770122,10419728.72329909,33896325.169543006,41424285.67769361,1520158.4937913262
2025-08-14 12:00:00,9056704.843934134,10423308.025099402,33889323.74783402,41415475.806041814,1519612.146298448
2025-08-14 15:00:00,9046435.017098147,10422321.276547091,33882490.096459135,41400801.130238175,1519232.0260980562
2025-08-14 18:00:00,9036165.19026216,10425049.44450083,33877232.43570437,41386480.00259945,1522531.9122476373
2025-08-14 21:00:00,9040633.164900128,10428628.746301142,33873982.69140511,41374576.76442076,1518183.3175351194
2025-08-15 00:00:00,9030808.546095598,10432217.036483977,33871765.9890493,41371892.962855436,1522154.9497143398
2025-08-15 03:00:00,9046076.21222218,10415996.274427444,33870794.50619745,41358881.833845235,1524900.314862983
2025-08-15 06:00:00,9038827.131949957,10419584.564610278,33871979.97602694,41347180.55120234,1526525.6838123756
2025-08-15 09:00:00,9054094.798076538,10423172.85479311,33875621.65897061,41362704.552442,1530497.315991596
2025-08-15 12:00:00,9069362.464203121,10426761.144975945,33880798.47534524,41386775.85617455,1534468.9481708165
2025-08-15 15:00:00,9084630.130329702,10429485.270602088,33884238.857145265,41378154.627406694,1538440.580350037
2025-08-15 18:00:00,9096744.643730711,10433073.560784923,33890465.259918086,41366730.11447432,1540790.9855932626
2025-08-15 21:00:00,9100048.51666305,10436661.850967757,33899737.17911062,41378240.00285978,1537738.855682028
2025-08-16 00:00:00,9115354.533548027,10440259.29188412,33911692.23872485,41372699.7288441,1541717.1699582406
2025-08-16 03:00:00,9129536.845586551,10443856.732800486,33923647.298339084,41363074.913884185,1545695.4842344532
2025-08-16 06:00:00,9126845.82070728,10447454.173716849,33933383.98563541,41383509.16114191,1547655.232065459
2025-08-16 09:00:00,9142151.837592257,10451051.614633214,33935002.79721021,41412352.81957213,1551633.5463416716
2025-08-16 12:00:00,9157457.854477232,10454649.055549577,33934912.006545946,41441637.803417325,1555611.8606178842
2025-08-16 15:00:00,9172763.87136221,10458246.496465942,33936089.120260805,41441860.77161574,1556525.1563171744
2025-08-16 18:00:00,9180620.391161304,10461843.937382305,33932297.730142646,41430573.055833876,1558370.2234598247
2025-08-16 21:00:00,9189388.868350152,10465441.37829867,33925618.95875869,41420203.292835936,1561344.7508373803
2025-08-17 00:00:00,9199214.825074574,10469048.129580483,33920574.990503,41410948.189045615,1565329.9635179113
2025-08-17 03:00:00,9209605.872572139,10472654.880862297,33919604.79253206,41401581.00337285,1569315.1761984422
2025-08-17 06:00:00,9224951.086647179,10476261.63214411,33919664.23354278,41431367.892405845,1573300.3888789732
2025-08-17 09:00:00,9240296.300722219,10479868.383425925,33916099.498569645,41459195.42287798,1577285.6015595042
2025-08-17 12:00:00,9255641.51479726,10483475.134707738,33911978.99522136,41483968.080560364,1581270.8142400351
2025-08-17 15:00:00,9248216.779116608,10487081.885989552,33905320.940382846,41475265.38158415,1584890.573716844
2025-08-17 18:00:00,9247301.30818773,10490375.867167512,33898262.313478895,41460761.40696488,1579275.786397375
2025-08-17 21:00:00,9238686.08854374,10493982.618449325,33893606.54686707,41451631.49680482,1582024.0822769962
2025-08-18 00:00:00,9252921.913602857,10476598.836963208,33893137.20951753,41440410.908171654,1583379.6298537804
